1198921379 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198927516 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198927991 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198928258 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198928485 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198929311 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198930000 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198930893 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198932645 9 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198937803 10 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198937835 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198940086 12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198940123 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198940718 14 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198940785 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198970926 16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198975067 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198978891 18 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198981490 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198984550 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198986057 21 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198987278 22 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198989113 23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198992843 24 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198996918 25 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198997000 26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198998801 27 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1198999122 28 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199264132 29 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199275157 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199275181 31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199346098 32 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199437641 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199439882 34 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199442414 35 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199444945 36 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199449879 37 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199455016 38 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199486433 39 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199498053 40 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199502929 41 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199580745 42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199586163 43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199586239 44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199586298 45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199586324 46 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199586376 47 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199587373 48 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199587422 49 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199590312 50 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199689422 51 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199689715 52 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199692407 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199864824 54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199866861 55 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199867550 56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199867664 57 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199869697 58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199880753 59 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199881640 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199881665 61 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199950883 62 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199952881 63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199953199 64 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1199954058 65 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200035756 66 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200036072 67 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200036506 68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200387466 69 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200387731 70 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200387986 71 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200388822 72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200389313 73 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200390793 74 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200391927 75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200392318 76 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200393724 77 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200394755 78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200398222 79 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200398693 80 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200398787 81 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200449977 82 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200449999 83 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200450013 84 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200450032 85 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200450084 86 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200450159 87 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200466240 88 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200466688 89 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200466754 90 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200467054 91 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200468920 92 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200718703 93 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200721780 94 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200723193 95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1200726885 96 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
